Codigo,Fecha,CasosNuevos,CasosAcumulados,MuertesNuevas,MuertesAcumuladas
HG,2020-04-26,29,366,7,37
HG,2020-04-27,31,397,1,38
HG,2020-04-28,27,424,5,43
HG,2020-04-29,25,449,2,45
HG,2020-04-30,30,479,5,50
HG,2020-05-01,36,515,9,59
HG,2020-05-02,28,543,2,61
HG,2020-05-03,34,577,7,68
HG,2020-05-04,44,621,9,77
HG,2020-05-05,32,653,10,87
HG,2020-05-06,36,689,7,94
HG,2020-05-07,31,720,8,102
HG,2020-05-08,55,775,9,111
HG,2020-05-09,48,823,6,117
HG,2020-05-10,63,886,10,127
HG,2020-05-11,63,949,8,135
HG,2020-05-12,48,997,12,147
HG,2020-05-13,65,1062,9,156
HG,2020-05-14,69,1131,14,170
HG,2020-05-15,71,1202,15,185
HG,2020-05-16,45,1247,8,193
HG,2020-05-17,54,1301,11,204
HG,2020-05-18,91,1392,14,218
HG,2020-05-19,78,1470,7,225
HG,2020-05-20,76,1546,15,240
HG,2020-05-21,53,1599,16,256
HG,2020-05-22,82,1681,12,268
HG,2020-05-23,82,1763,11,279
HG,2020-05-24,51,1814,11,290
HG,2020-05-25,109,1923,10,300
HG,2020-05-26,64,1987,11,311
HG,2020-05-27,58,2045,12,323
HG,2020-05-28,57,2102,11,334
HG,2020-05-29,63,2165,11,345
HG,2020-05-30,65,2230,10,355
HG,2020-05-31,66,2296,13,368
HG,2020-06-01,78,2374,9,377
HG,2020-06-02,67,2441,5,382
HG,2020-06-03,67,2508,15,397
HG,2020-06-04,65,2573,5,402
HG,2020-06-05,86,2659,3,405
HG,2020-06-06,74,2733,3,408
HG,2020-06-07,67,2800,11,419
HG,2020-06-08,77,2877,12,431
HG,2020-06-09,71,2948,8,439
HG,2020-06-10,95,3043,11,450
HG,2020-06-11,59,3102,11,461
HG,2020-06-12,47,3149,5,466
HG,2020-06-13,53,3202,7,473
HG,2020-06-14,41,3243,13,486
HG,2020-06-15,70,3313,9,495
HG,2020-06-16,39,3352,10,505
HG,2020-06-17,27,3379,10,515
HG,2020-06-18,21,3400,7,522
HG,2020-06-19,12,3412,8,530
HG,2020-06-20,8,3420,7,537
HG,2020-06-21,0,3420,3,540
HG,2020-06-22,0,3420,1,541
HG,2020-06-23,0,3420,0,541
JC,2020-03-01,2,2,0,0
JC,2020-03-02,0,2,0,0
JC,2020-03-03,0,2,0,0
JC,2020-03-04,1,3,0,0
JC,2020-03-05,0,3,0,0
JC,2020-03-06,2,5,0,0
JC,2020-03-07,1,6,0,0
JC,2020-03-08,3,9,0,0
JC,2020-03-09,3,12,0,0
JC,2020-03-10,4,16,0,0
JC,2020-03-11,6,22,0,0
JC,2020-03-12,8,30,0,0
JC,2020-03-13,8,38,0,0
JC,2020-03-14,8,46,0,0
JC,2020-03-15,2,48,0,0
JC,2020-03-16,6,54,0,0
JC,2020-03-17,12,66,0,0
JC,2020-03-18,8,74,0,0
JC,2020-03-19,0,74,0,0
JC,2020-03-20,8,82,1,1
JC,2020-03-21,10,92,0,1
JC,2020-03-22,6,98,0,1
JC,2020-03-23,6,104,0,1
JC,2020-03-24,4,108,0,1
JC,2020-03-25,4,112,0,1
JC,2020-03-26,1,113,2,3
JC,2020-03-27,8,121,0,3
JC,2020-03-28,2,123,0,3
JC,2020-03-29,4,127,0,3
JC,2020-03-30,8,135,0,3
JC,2020-03-31,5,140,1,4
JC,2020-04-01,3,143,0,4
JC,2020-04-02,9,152,2,6
JC,2020-04-03,8,160,0,6
JC,2020-04-04,4,164,0,6
JC,2020-04-05,3,167,1,7
JC,2020-04-06,6,173,0,7
JC,2020-04-07,10,183,1,8
JC,2020-04-08,8,191,1,9
JC,2020-04-09,6,197,0,9
JC,2020-04-10,6,203,1,10
JC,2020-04-11,4,207,1,11
JC,2020-04-12,7,214,0,11
JC,2020-04-13,10,224,0,11
JC,2020-04-14,13,237,0,11
JC,2020-04-15,7,244,0,11
JC,2020-04-16,15,259,1,12
JC,2020-04-17,13,272,1,13
JC,2020-04-18,8,280,0,13
JC,2020-04-19,11,291,2,15
JC,2020-04-20,20,311,1,16
JC,2020-04-21,20,331,1,17
JC,2020-04-22,17,348,3,20
JC,2020-04-23,23,371,1,21
JC,2020-04-24,21,392,3,24
JC,2020-04-25,17,409,2,26
JC,2020-04-26,19,428,0,26
JC,2020-04-27,21,449,1,27
JC,2020-04-28,19,468,3,30
JC,2020-04-29,19,487,2,32
JC,2020-04-30,32,519,3,35
JC,2020-05-01,23,542,0,35
JC,2020-05-02,34,576,4,39
JC,2020-05-03,27,603,3,42
JC,2020-05-04,46,649,3,45
JC,2020-05-05,34,683,3,48
JC,2020-05-06,23,706,5,53
JC,2020-05-07,29,735,3,56
JC,2020-05-08,20,755,0,56
JC,2020-05-09,37,792,3,59
JC,2020-05-10,42,834,3,62
JC,2020-05-11,49,883,2,64
JC,2020-05-12,36,919,3,67
JC,2020-05-13,48,967,3,70
JC,2020-05-14,49,1016,4,74
JC,2020-05-15,47,1063,7,81
JC,2020-05-16,33,1096,9,90
JC,2020-05-17,68,1164,5,95
JC,2020-05-18,64,1228,3,98
JC,2020-05-19,78,1306,1,99
JC,2020-05-20,65,1371,6,105
JC,2020-05-21,73,1444,9,114
JC,2020-05-22,82,1526,2,116
JC,2020-05-23,88,1614,4,120
JC,2020-05-24,127,1741,3,123
JC,2020-05-25,168,1909,8,131
JC,2020-05-26,126,2035,5,136
JC,2020-05-27,134,2169,3,139
JC,2020-05-28,155,2324,3,142
JC,2020-05-29,164,2488,5,147
JC,2020-05-30,157,2645,14,161
JC,2020-05-31,142,2787,8,169
JC,2020-06-01,288,3075,19,188
JC,2020-06-02,187,3262,9,197
JC,2020-06-03,156,3418,18,215
JC,2020-06-04,161,3579,19,234
JC,2020-06-05,185,3764,15,249
JC,2020-06-06,166,3930,15,264
JC,2020-06-07,200,4130,18,282
JC,2020-06-08,217,4347,12,294
JC,2020-06-09,177,4524,18,312
JC,2020-06-10,170,4694,13,325
JC,2020-06-11,144,4838,20,345
JC,2020-06-12,106,4944,21,366
JC,2020-06-13,96,5040,14,380
JC,2020-06-14,102,5142,25,405
JC,2020-06-15,111,5253,14,419
JC,2020-06-16,89,5342,19,438
JC,2020-06-17,78,5420,13,451
JC,2020-06-18,55,5475,6,457
JC,2020-06-19,38,5513,12,469
JC,2020-06-20,9,5522,7,476
JC,2020-06-21,6,5528,10,486
JC,2020-06-22,0,5528,2,488
JC,2020-06-23,0,5528,0,488
MC,2020-02-19,1,1,0,0
MC,2020-02-20,0,1,0,0
MC,2020-02-21,1,2,0,0
MC,2020-02-22,0,2,0,0
MC,2020-02-23,0,2,0,0
MC,2020-02-24,0,2,0,0
MC,2020-02-25,0,2,0,0
MC,2020-02-26,1,3,0,0
MC,2020-02-27,0,3,0,0
MC,2020-02-28,0,3,0,0
MC,2020-02-29,1,4,0,0
MC,2020-03-01,0,4,0,0
MC,2020-03-02,2,6,0,0
MC,2020-03-03,3,9,0,0
MC,2020-03-04,1,10,0,0
MC,2020-03-05,1,11,0,0
MC,2020-03-06,0,11,0,0
MC,2020-03-07,5,16,0,0
MC,2020-03-08,3,19,0,0
MC,2020-03-09,11,30,0,0
MC,2020-03-10,2,32,0,0
MC,2020-03-11,5,37,0,0
MC,2020-03-12,8,45,0,0
MC,2020-03-13,11,56,0,0
MC,2020-03-14,10,66,0,0
MC,2020-03-15,13,79,0,0
MC,2020-03-16,18,97,0,0
MC,2020-03-17,13,110,0,0
MC,2020-03-18,12,122,1,1
MC,2020-03-19,10,132,0,1
MC,2020-03-20,21,153,0,1
MC,2020-03-21,20,173,0,1
MC,2020-03-22,22,195,0,1
MC,2020-03-23,29,224,0,1
MC,2020-03-24,29,253,0,1
MC,2020-03-25,36,289,0,1
MC,2020-03-26,42,331,0,1
MC,2020-03-27,53,384,0,1
MC,2020-03-28,30,414,4,5
MC,2020-03-29,36,450,1,6
MC,2020-03-30,61,511,1,7
MC,2020-03-31,50,561,2,9
MC,2020-04-01,78,639,1,10
MC,2020-04-02,60,699,5,15
MC,2020-04-03,68,767,3,18
MC,2020-04-04,72,839,5,23
MC,2020-04-05,61,900,5,28
MC,2020-04-06,111,1011,4,32
MC,2020-04-07,77,1088,10,42
MC,2020-04-08,111,1199,6,48
MC,2020-04-09,103,1302,5,53
MC,2020-04-10,166,1468,7,60
MC,2020-04-11,125,1593,11,71
MC,2020-04-12,149,1742,16,87
MC,2020-04-13,190,1932,18,105
MC,2020-04-14,172,2104,14,119
MC,2020-04-15,216,2320,18,137
MC,2020-04-16,200,2520,15,152
MC,2020-04-17,243,2763,19,171
MC,2020-04-18,250,3013,27,198
MC,2020-04-19,238,3251,25,223
MC,2020-04-20,337,3588,33,256
MC,2020-04-21,255,3843,33,289
MC,2020-04-22,237,4080,34,323
MC,2020-04-23,246,4326,32,355
MC,2020-04-24,287,4613,46,401
MC,2020-04-25,306,4919,41,442
MC,2020-04-26,285,5204,62,504
MC,2020-04-27,311,5515,46,550
MC,2020-04-28,326,5841,48,598
MC,2020-04-29,270,6111,62,660
MC,2020-04-30,373,6484,56,716
MC,2020-05-01,486,6970,67,783
MC,2020-05-02,306,7276,61,844
MC,2020-05-03,303,7579,57,901
MC,2020-05-04,360,7939,85,986
MC,2020-05-05,400,8339,56,1042
MC,2020-05-06,387,8726,51,1093
MC,2020-05-07,439,9165,62,1155
MC,2020-05-08,474,9639,58,1213
MC,2020-05-09,426,10065,57,1270
MC,2020-05-10,568,10633,62,1332
MC,2020-05-11,508,11141,63,1395
MC,2020-05-12,400,11541,51,1446
MC,2020-05-13,430,11971,76,1522
MC,2020-05-14,394,12365,69,1591
MC,2020-05-15,637,13002,78,1669
MC,2020-05-16,478,13480,78,1747
MC,2020-05-17,443,13923,98,1845
MC,2020-05-18,636,14559,80,1925
MC,2020-05-19,523,15082,88,2013
MC,2020-05-20,687,15769,72,2085
MC,2020-05-21,387,16156,90,2175
MC,2020-05-22,622,16778,86,2261
MC,2020-05-23,520,17298,75,2336
MC,2020-05-24,485,17783,93,2429
MC,2020-05-25,742,18525,86,2515
MC,2020-05-26,567,19092,95,2610
MC,2020-05-27,542,19634,84,2694
MC,2020-05-28,601,20235,74,2768
MC,2020-05-29,621,20856,83,2851
MC,2020-05-30,596,21452,89,2940
MC,2020-05-31,570,22022,98,3038
MC,2020-06-01,954,22976,94,3132
MC,2020-06-02,595,23571,78,3210
MC,2020-06-03,555,24126,99,3309
MC,2020-06-04,594,24720,81,3390
MC,2020-06-05,697,25417,77,3467
MC,2020-06-06,669,26086,82,3549
MC,2020-06-07,550,26636,86,3635
MC,2020-06-08,570,27206,83,3718
MC,2020-06-09,462,27668,90,3808
MC,2020-06-10,599,28267,84,3892
MC,2020-06-11,358,28625,88,3980
MC,2020-06-12,321,28946,72,4052
MC,2020-06-13,243,29189,78,4130
MC,2020-06-14,213,29402,71,4201
MC,2020-06-15,246,29648,76,4277
MC,2020-06-16,138,29786,67,4344
MC,2020-06-17,88,29874,59,4403
MC,2020-06-18,78,29952,46,4449
MC,2020-06-19,40,29992,37,4486
MC,2020-06-20,16,30008,23,4509
MC,2020-06-21,3,30011,15,4524
MC,2020-06-22,0,30011,12,4536
MC,2020-06-23,0,30011,0,4536
MN,2020-03-09,1,1,0,0
MN,2020-03-10,0,1,0,0
MN,2020-03-11,0,1,0,0
MN,2020-03-12,0,1,0,0
MN,2020-03-13,0,1,0,0
MN,2020-03-14,0,1,0,0
MN,2020-03-15,8,9,0,0
MN,2020-03-16,1,10,0,0
MN,2020-03-17,2,12,0,0
MN,2020-03-18,4,16,0,0
MN,2020-03-19,0,16,0,0
MN,2020-03-20,1,17,0,0
MN,2020-03-21,0,17,0,0
MN,2020-03-22,4,21,0,0
MN,2020-03-23,4,25,0,0
MN,2020-03-24,2,27,0,0
MN,2020-03-25,4,31,0,0
MN,2020-03-26,2,33,1,1
MN,2020-03-27,3,36,0,1
MN,2020-03-28,1,37,0,1
MN,2020-03-29,1,38,0,1
MN,2020-03-30,3,41,0,1
MN,2020-03-31,1,42,0,1
MN,2020-04-01,10,52,0,1
MN,2020-04-02,3,55,0,1
MN,2020-04-03,3,58,2,3
MN,2020-04-04,3,61,1,4
MN,2020-04-05,6,67,0,4
MN,2020-04-06,5,72,1,5
MN,2020-04-07,14,86,0,5
MN,2020-04-08,8,94,1,6
MN,2020-04-09,7,101,1,7
MN,2020-04-10,14,115,1,8
MN,2020-04-11,7,122,1,9
